published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
28/09/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",32.9,170.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
28/09/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,4.65,75.0,2.0,3.0,Không có - Thiếu,Không có - Thiếu
28/09/2025,"Đống Đa, Hà Nội",condotel,5.8,64.0,2.0,2.0,Không có - Thiếu,Đầy đủ
28/09/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,17.0,136.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
28/09/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",35.0,127.5,4.0,3.0,Sổ đỏ,Đầy đủ
27/09/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",20.5,98.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
26/09/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",20.8,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
26/09/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.8,210.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
25/09/2025,"Quốc Oai, Hà Nội",đất,12.84,1.51,3.0,3.0,Sổ đỏ,Không có - Thiếu
25/09/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,8.8,95.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
24/09/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,10.8,72.9,2.0,3.0,Sổ đỏ,Không có - Thiếu
24/09/2025,"Long Biên, Hà Nội",nhà riêng,10.8,100.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
23/09/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",10.8,320.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Long Biên, Hà Nội",đất,18.1,62.3,3.0,3.0,"SĐCC, sẵn sàng giao dịch",Không có - Thiếu
07/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,8.5,76.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,12.5,131.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Trì, Hà Nội",nhà riêng,6.0,44.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Thanh Trì, Hà Nội",nhà riêng,5.0,35.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.0,45.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Thanh Trì, Hà Nội",nhà riêng,4.85,42.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Đông Anh, Hà Nội",đất,7.88,87.5,3.0,3.0,Sổ đỏ chính chủ,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,11.2,48.0,4.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,9.8,94.0,3.0,2.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,3.0,34.0,1.0,1.0,Hợp đồng mua bán,Đầy đủ
07/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Tây Hồ, Hà Nội",nhà mặt phố,89.0,160.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Thanh Xuân, Hà Nội",nhà mặt phố,60.0,94.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Hai Bà Trưng, Hà Nội",nhà mặt phố,61.0,113.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.0,80.0,7.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,11.5,47.0,7.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Hoàng Mai, Hà Nội",nhà riêng,6.66,36.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
07/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,14.5,79.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,10.8,112.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Đông Anh, Hà Nội",căn hộ chung cư,10.8,42.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,240.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",42.0,195.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,4.55,63.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,16.0,131.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,6.0,74.83,2.0,2.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,3.85,50.0,2.0,1.0,HĐMB,Không có - Thiếu
07/10/2025,"Hoàng Mai, Hà Nội",đất,10.8,218.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,128.0,3.0,2.0,Không có - Thiếu,Đầy đủ
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,2.48,29.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",10.8,230.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
07/10/2025,"Đông Anh, Hà Nội",đất,6.86,70.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Mê Linh, Hà Nội","nhà biệt thự, liền kề",18.0,250.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,7.05,92.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",63.9,273.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
07/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",10.8,100.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
07/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",40.5,150.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội",nhà riêng,5.1,37.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Sơn Tây, Hà Nội",đất,2.2,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",10.8,285.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội",nhà riêng,8.5,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thạch Thất, Hà Nội",căn hộ chung cư,2.09,55.0,2.0,1.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Mỹ Đức, Hà Nội",đất,1.55,99.3,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,11.7,90.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,3.75,51.42,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",10.8,198.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",38.0,180.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",41.0,200.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội",đất,2.68,100.0,3.0,3.0,Sổ đỏ,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,10.7,123.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",nhà riêng,20.1,67.0,5.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,12.3,52.5,6.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội",nhà riêng,7.8,31.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,5.26,69.0,1.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội",đất,7.2,40.4,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,101.2,3.0,3.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Thạch Thất, Hà Nội",căn hộ chung cư,4.3,78.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.2,93.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội",căn hộ chung cư,2.0,62.5,2.0,2.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",19.99,62.5,6.0,3.0,Hợp đồng mua bán,Cơ bản
06/10/2025,"Quốc Oai, Hà Nội",đất,10.8,60.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Quốc Oai, Hà Nội",đất,2.0,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,79.5,101.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,10.8,103.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,18.5,138.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hoàng Mai, Hà Nội","nhà biệt thự, liền kề",27.0,120.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Đông Anh, Hà Nội","shophouse, nhà phố thương mại",23.76,90.0,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,80.0,2.0,3.0,Không có - Thiếu,Đầy đủ
06/10/2025,"Đống Đa, Hà Nội",nhà riêng,4.65,20.0,3.0,3.0,Sổ đỏ,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",48.64,320.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,6.2,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội",đất,10.8,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,3.68,55.2,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,5.1,63.0,2.0,2.0,Hợp đồng mua bán,Cơ bản
06/10/2025,"Thanh Xuân, Hà Nội",nhà riêng,36.6,120.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,7.2,65.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,15.5,130.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,9.0,134.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,9.75,103.0,3.0,2.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,8.9,100.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,20.0,161.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Long Biên, Hà Nội",căn hộ chung cư,5.8,85.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Thạch Thất, Hà Nội","nhà biệt thự, liền kề",10.8,288.0,4.0,3.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",44.1,126.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,4.14,54.0,2.0,2.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",26.0,128.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,10.8,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thạch Thất, Hà Nội",đất,2.75,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,6.7,83.0,3.0,2.0,Hợp đồng mua bán,Cơ bản
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,7.5,116.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,8.08,85.0,3.0,2.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",15.0,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,3.65,45.0,1.0,1.0,Hợp đồng mua bán,Đầy đủ
06/10/2025,"Thạch Thất, Hà Nội",đất,2.2,77.5,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,10.8,86.0,2.0,3.0,Sổ đỏ,Đầy đủ
06/10/2025,"Bắc Từ Liêm, Hà Nội","nhà biệt thự, liền kề",109.0,272.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,10.8,110.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,12.0,108.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
06/10/2025,"Hoài Đức, Hà Nội",đất,10.8,109.2,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",nhà mặt phố,58.0,103.0,9.0,9.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Thường Tín, Hà Nội","nhà biệt thự, liền kề",13.5,75.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",10.9,50.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Quốc Oai, Hà Nội",đất,10.8,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",19.5,144.0,7.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản
06/10/2025,"Hai Bà Trưng, Hà Nội","shophouse, nhà phố thương mại",10.8,60.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,10.8,131.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,10.8,137.0,4.0,2.0,Hợp đồng mua bán,Không có - Thiếu
06/10/2025,"Nam Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",11.0,65.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",19.2,87.0,5.0,4.0,Hợp đồng mua bán,Cơ bản
05/10/2025,"Tây Hồ, Hà Nội",đất nền dự án,10.8,256.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,5.2,63.0,2.0,2.0,Không có - Thiếu,Cao cấp
05/10/2025,"Thạch Thất, Hà Nội",căn hộ chung cư,10.8,78.0,3.0,3.0,Hợp đồng mua bán,Đầy đủ
05/10/2025,"Quốc Oai, Hà Nội",đất,7.0,200.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,39.0,72.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,8.0,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Gia Lâm, Hà Nội",nhà riêng,4.8,42.0,4.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,10.8,70.0,2.0,2.0,Sổ đầy đủ,Đầy đủ
05/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,5.5,66.8,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,5.2,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,6.3,79.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,6.6,86.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,7.0,90.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",89.5,324.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Long Biên, Hà Nội","nhà biệt thự, liền kề",77.8,241.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Quốc Oai, Hà Nội",đất,2.0,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",10.8,75.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hoàn Kiếm, Hà Nội",nhà mặt phố,25.0,20.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Long Biên, Hà Nội",đất,8.0,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,14.9,109.8,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,4.6,41.8,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,6.6,101.38,3.0,3.0,Hợp đồng mua bán,Không có - Thiếu
05/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,14.0,123.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,7.0,98.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,20.0,115.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Quốc Oai, Hà Nội","trang trại, khu nghỉ dưỡng",2.43,1.35,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",9.9,70.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Sơn Tây, Hà Nội",đất,3.68,115.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
05/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,4.2,65.0,2.0,2.0,Không có - Thiếu,Không có - Thiếu
05/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,5.18,74.0,2.0,2.0,Hợp đồng mua bán,Cơ bản
05/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,6.3,60.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Cơ bản
05/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",31.5,120.0,4.0,5.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",nhà riêng,5.75,40.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản
04/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,5.9,65.0,2.0,2.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
04/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,8.67,55.8,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",19.0,55.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,16.0,95.6,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,117.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,9.5,100.0,3.0,3.0,Không có - Thiếu,Đầy đủ
04/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,12.0,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,10.8,102.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,11.5,105.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Mê Linh, Hà Nội",đất,7.0,100.0,3.0,3.0,Sổ đỏ.,Không có - Thiếu
04/10/2025,"Sơn Tây, Hà Nội",đất,2.88,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",35.0,120.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,6.6,83.0,2.0,2.0,Sổ đỏ/ Sổ hồng.,Đầy đủ
04/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,125.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,6.0,89.55,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
04/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",26.0,75.0,3.0,3.0,Đang chờ sổ,Không có - Thiếu
04/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,22.0,146.0,4.0,3.0,Không có - Thiếu,Không có - Thiếu
04/10/2025,"Ba Đình, Hà Nội",căn hộ chung cư,10.8,106.0,3.0,2.0,Hợp đồng mua bán,Đầy đủ
04/10/2025,"Hoài Đức, Hà Nội",đất,7.8,40.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Hà Đông, Hà Nội",nhà riêng,8.2,45.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản
04/10/2025,"Hai Bà Trưng, Hà Nội",nhà riêng,9.7,33.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,10.8,151.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",16.5,100.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",10.8,170.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Long Biên, Hà Nội",nhà riêng,5.99,41.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,3.1,48.0,1.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,6.02,68.0,2.0,2.0,Hợp đồng mua bán,Không có - Thiếu
04/10/2025,"Mê Linh, Hà Nội",đất nền dự án,5.0,100.0,3.0,3.0,Hợp đồng góp vốn,Không có - Thiếu
04/10/2025,"Long Biên, Hà Nội",nhà riêng,23.0,80.0,8.0,9.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Đông Anh, Hà Nội",căn hộ chung cư,10.8,65.0,2.0,2.0,Hợp đồng mua bán,Cơ bản
04/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,6.2,76.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ
04/10/2025,"Mỹ Đức, Hà Nội",đất,1.0,80.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Không có - Thiếu
04/10/2025,"Nam Từ Liêm, Hà Nội","nhà biệt thự, liền kề",24.0,100.0,3.0,3.0,Không có - Thiếu,Không có - Thiếu
